#compound_ID,Exp_label(HGMMS/HGMMI),chemical_name,SMILES,reaction_type,direct_metabolite,final_metabolite,reference_year_month,reference_title,DOI
ES0617,HGMMS,desmethyldiazepam,C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,hydrolysis,NC1=C(C(C2=CC=CC=C2)=O)C=C(Cl)C=C1,NONE,1987/10,Degradation of bromazepam by the intestinal microflora,10.1248/cpb.35.4338
EI0618,HGMMI,clindamycin,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@H]([C@H]1[C@H]([C@@H]([C@H]([C@H](O1)SC)O)O)O)[C@H](C)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0619,HGMMI,procainamide.hcl,CCN(CC)CCNC(=O)c1ccc(cc1)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0620,HGMMI,prazosin,COc1c(cc2c(c1)c(nc(n2)N1CCN(CC1)C(=O)c1ccco1)N)OC,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0621,HGMMI,imipramine,CN(C)CCCN1c2ccccc2CCc2ccccc12,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0622,HGMMI,olmesartan,CCCc1nc(c(n1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1)C(=O)O)C(C)(C)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0623,HGMMI,metformin.hcl,CN(C)C(=N)N=C(N)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0624,HGMMI,felodipine,CCOC(=O)C1=C(NC(=C([C@H]1c1c(c(ccc1)Cl)Cl)C(=O)OC)C)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0625,HGMMI,ibuprofen,CC(C)Cc1ccc(cc1)[C@H](C)C(=O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0626,HGMMI,tranylcypromine hemisulfate,C1[C@H]([C@H]1N)c1ccccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0627,HGMMI,etoposide,C[C@H]1OC[C@H]2[C@@H](O1)[C@H]([C@H]([C@@H](O2)O[C@H]1[C@H]2COC(=O)[C@H]2[C@H](c2cc3c(cc12)OCO3)c1cc(c(c(c1)OC)O)OC)O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0628,HGMMI,lapatinib ditosylate,CS(=O)(=O)CCNCc1ccc(o1)c1cc2c(cc1)ncnc2Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0629,HGMMI,zafirlukast,Cc1ccccc1S(=O)(=O)NC(=O)c1cc(c(cc1)Cc1cn(c2c1cc(cc2)NC(=O)OC1CCCC1)C)OC,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0630,HGMMI,cabergoline,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(C1)CC=C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0631,HGMMI,vinorelbine,CCC1=C[C@H]2C[C@@](c3c(CN(C2)C1)c1ccccc1[nH]3)(c1c(cc2c(c1)[C@]13CCN4[C@H]1[C@](C=CC4)([C@H]([C@]([C@@H]3N2C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0632,HGMMI,carbamazepine,c1ccc2c(c1)C=Cc1ccccc1N2C(=O)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0633,HGMMI,chloroquine diphosphate,CCN(CC)CCC[C@H](C)Nc1c2ccc(cc2ncc1)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0634,HGMMI,clarithromycin,CC[C@@H]1[C@]([C@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@H]([C@H](C(=O)O1)C)O[C@@H]1C[C@]([C@H]([C@H](O1)C)O)(C)OC)C)O[C@@H]1[C@@H]([C@H](C[C@H](O1)C)N(C)C)O)(C)OC)C)C)O)(C)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0635,HGMMI,amitriptyline.hcl,CN(C)CCC=C1c2ccccc2CCc2ccccc12,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0636,HGMMI,gatifloxacin,C[C@@H]1CN(CCN1)c1c(cc2c(c1OC)n(cc(c2=O)C(=O)O)C1CC1)F,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0637,HGMMI,nefazodone,CCc1nn(c(=O)n1CCOc1ccccc1)CCCN1CCN(CC1)c1cc(ccc1)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0638,HGMMI,nystatin,C[C@@H]1/C=C/C=C/CC/C=C\C=C\C=C\C=C/[C@@H](C[C@@H]2[C@@H]([C@@H](C[C@](O2)(C[C@H]([C@H](CC[C@@H](C[C@@H](C[C@@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@H]1[C@H]([C@H]([C@H]([C@H](O1)C)O)N)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0639,HGMMI,nelfinavir mesylate,Cc1c(cccc1O)C(=O)N[C@@H](CSc1ccccc1)[C@@H](CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0640,HGMMI,tamoxifen citrate,CC/C(=C(\c1ccccc1)/c1ccc(cc1)OCCN(C)C)/c1ccccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0641,HGMMI,acrivastine,Cc1ccc(cc1)/C(=C\CN1CCCC1)/c1cccc(n1)/C=C\C(=O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0642,HGMMI,cefditoren pivoxil,Cc1c(scn1)/C=C\C1=C(N2[C@H]([C@H](C2=O)NC(=O)/C(=N\OC)/c2csc(n2)N)SC1)C(=O)OCOC(=O)C(C)(C)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0643,HGMMI,lansoprazole,Cc1c(ccnc1C[S@](=O)c1nc2ccccc2[nH]1)OCC(F)(F)F,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0644,HGMMI,mepenzolate,C[N+]1(CCC[C@H](C1)OC(=O)C(c1ccccc1)(c1ccccc1)O)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0645,HGMMI,orciprenaline,CC(C)NC[C@H](c1cc(cc(c1)O)O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0646,HGMMI,mitotane,c1ccc(c(c1)[C@H](c1ccc(cc1)Cl)C(Cl)Cl)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0647,HGMMI,oxytetracycline.hcl,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(c2c1cccc2O)O)O)O)C(=O)N)N(C)C)O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0648,HGMMI,rifapentine,C[C@H]1/C=C/C=C(\C(=O)NC2=C(c3c(c(c4c(c3C(=O)/C/2=C/NN2CCN(CC2)C2CCCC2)C(=O)[C@](O4)(O/C=C\[C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C@@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
EI0649,HGMMI,phenacetin,CCOc1ccc(NC(=O)C)cc1,NONE,NONE,NONE,2019/06,Mapping human microbiome drug metabolism by gut bacteria and their genes,10.1038/s41586-019-1291-3
